RECORDING_SESSION_LABEL,answer,block_number,c_target,fix_to_stim,high_location,low_location,response_key,response_time,target_correct,target_position,trial_number,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_START,CURRENT_FIX_X,CURRENT_FIX_Y,NEXT_SAC_DURATION,NEXT_SAC_DIRECTION,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_Y,NEXT_SAC_INDEX,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_X,NEXT_SAC_START_Y,NEXT_SAC_START_TIME,PREVIOUS_FIX_BLINK_AROUND
SRC01TE1,right,0,right,751,north_west,south_east,right,531,1,south_east,58,NONE,1417,1,1411,7,840.6,527.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,784,north_west,south_east,right,724,1,south_east,59,NONE,1195,1,1189,7,824.1,533.3,22,RIGHT,FALSE,1.65,-17.18,74.95,1217,891.9,552.5,1,113.69,815.5,528.8,1196,.
SRC01TE1,right,0,right,784,north_west,south_east,right,724,1,south_east,59,NONE,1345,2,128,1218,869.4,549,16,LEFT,FALSE,0.93,154.64,58.19,1361,827.6,536,2,70.36,868.4,555.4,1346,NONE
SRC01TE1,right,0,right,784,north_west,south_east,right,724,1,south_east,59,NONE,1643,3,282,1362,821.8,541.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,204,north_west,south_east,right,600,1,south_west,60,NONE,944,1,938,7,841.1,519.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,648,north_west,south_east,None,1002,0,north_west,61,NONE,1312,1,1306,7,843.7,542.5,16,RIGHT,FALSE,0.85,10.65,52.84,1328,897.4,533.5,1,65.72,857.1,541.1,1313,.
SRC01TE1,left,0,left,648,north_west,south_east,None,1002,0,north_west,61,NONE,1494,2,166,1329,881.3,532.4,9,.,FALSE,0.4,161.6,44.91,1503,859,527.1,2,40.32,877.6,533.3,1495,NONE
SRC01TE1,left,0,left,648,north_west,south_east,None,1002,0,north_west,61,NONE,1787,3,284,1504,862.3,524.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,781,north_west,south_east,left,510,1,south_east,62,NONE,1370,1,1364,7,826.2,545.2,22,RIGHT,FALSE,0.62,20.99,28.41,1392,848.6,543.3,1,70.32,820.3,554.2,1371,.
SRC01TE1,left,0,left,781,north_west,south_east,left,510,1,south_east,62,NONE,1432,2,40,1393,838.7,546.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,483,north_west,south_east,left,467,1,south_east,63,NONE,1084,1,1078,7,844.2,541.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,767,north_west,south_east,right,430,1,south_west,64,NONE,1338,1,1332,7,840,521.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,380,north_west,south_east,right,817,1,north_west,65,NONE,114,1,108,7,862.5,532.4,9,.,FALSE,0.41,171.97,45.81,123,838.5,531.9,1,41.77,858.3,534.7,115,.
SRC01TE1,right,0,right,380,north_west,south_east,right,817,1,north_west,65,NONE,759,2,636,124,832.7,536.4,22,LEFT,FALSE,1.45,-178.38,65.91,781,759.1,545.3,2,96.65,829.4,543.3,760,NONE
SRC01TE1,right,0,right,380,north_west,south_east,right,817,1,north_west,65,NONE,949,3,168,782,759.8,543.7,22,RIGHT,FALSE,1.64,8.22,74.52,971,833.9,530.3,3,116.51,755.2,541.7,950,NONE
SRC01TE1,right,0,right,380,north_west,south_east,right,817,1,north_west,65,NONE,1340,4,369,972,816.3,535.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,743,north_west,south_east,left,861,0,north_west,66,NONE,1321,1,1315,7,841.8,547.1,17,UP,FALSE,0.91,118.97,53.34,1338,814.4,509.1,1,59.81,835.7,547.7,1322,.
SRC01TE1,right,0,right,743,north_west,south_east,left,861,0,north_west,66,NONE,1544,2,206,1339,807.5,520.2,18,RIGHT,FALSE,1.09,-4.78,60.35,1562,859.8,527,2,83.78,807.3,522.6,1545,NONE
SRC01TE1,right,0,right,743,north_west,south_east,left,861,0,north_west,66,NONE,1744,3,182,1563,845.5,529.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,653,north_west,south_east,right,697,1,north_east,67,NONE,1210,1,1204,7,844.7,516.3,22,RIGHT,FALSE,1.38,10.93,62.62,1232,909.9,492.9,1,91.65,844.3,505.6,1211,.
SRC01TE1,right,0,right,653,north_west,south_east,right,697,1,north_east,67,NONE,1445,2,213,1233,887.5,496.7,39,LEFT,FALSE,0.94,179.25,24.16,1484,838.2,499.2,2,97,883.9,499.8,1446,NONE
SRC01TE1,right,0,right,738,north_west,south_east,right,474,1,south_west,68,NONE,1112,1,1106,7,824.8,527.1,28,LEFT,FALSE,2.6,-164.02,92.97,1140,697.6,569.9,1,139.72,819.1,535,1113,.
SRC01TE1,right,0,right,738,north_west,south_east,right,474,1,south_west,68,NONE,1269,2,129,1141,700.6,574.3,29,RIGHT,FALSE,3.14,19.69,108.22,1298,840.3,527.4,2,196.41,696.7,578.9,1270,NONE
SRC01TE1,right,0,right,738,north_west,south_east,right,474,1,south_west,68,NONE,1346,3,48,1299,823.1,527,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,479,north_west,south_east,right,573,1,south_east,69,NONE,851,1,845,7,835.3,507.6,19,LEFT,FALSE,1.17,-169.76,61.53,870,771.3,516.3,1,84.01,827.1,506.2,852,.
SRC01TE1,right,0,right,479,north_west,south_east,right,573,1,south_east,69,NONE,1016,2,146,871,774.8,522.3,21,RIGHT,FALSE,1.42,13.71,67.41,1037,836.8,509.9,2,106.41,770.1,526.2,1017,NONE
SRC01TE1,right,0,right,479,north_west,south_east,right,573,1,south_east,69,NONE,1187,3,150,1038,817.9,515.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,695,north_west,south_east,right,671,1,north_east,70,NONE,80,1,74,7,846.3,525.7,7,.,FALSE,0.31,-3.38,44.85,87,867.3,531,1,37.76,852.1,530.1,81,.
SRC01TE1,right,0,right,695,north_west,south_east,right,671,1,north_east,70,NONE,1263,2,1176,88,871.3,541.5,6,.,FALSE,0.24,140.59,40.47,1269,866.7,536.4,2,30.18,875.8,543.9,1264,NONE
SRC01TE1,right,0,right,695,north_west,south_east,right,671,1,north_east,70,NONE,1507,3,238,1270,859.8,530.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,425,north_west,south_east,left,571,1,south_east,71,NONE,877,1,871,7,851.9,518.3,24,RIGHT,FALSE,1.46,-8.43,60.79,901,928.2,510.1,1,117.93,858.2,499.7,878,.
SRC01TE1,left,0,left,425,north_west,south_east,left,571,1,south_east,71,NONE,1062,2,161,902,913.1,510.2,18,LEFT,FALSE,1.18,162.77,65.6,1080,859.4,494.6,2,92.15,914.1,511.6,1063,NONE
SRC01TE1,left,0,left,425,north_west,south_east,left,571,1,south_east,71,NONE,1137,3,57,1081,867.8,497.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,455,north_west,south_east,right,667,0,north_west,72,NONE,971,1,965,7,838.5,519.2,24,LEFT,FALSE,1.53,146.54,63.75,995,762.1,478.3,1,75.05,824,519.3,972,.
SRC01TE1,left,0,left,455,north_west,south_east,right,667,0,north_west,72,NONE,1167,2,172,996,748.1,479.9,22,RIGHT,FALSE,1.91,-16.19,86.86,1189,833.5,507.1,2,143.23,744.5,481.2,1168,NONE
SRC01TE1,left,0,left,455,north_west,south_east,right,667,0,north_west,72,NONE,1250,3,61,1190,818.1,499.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,305,north_west,south_east,left,513,1,south_west,73,NONE,933,1,927,7,844.1,514.6,20,.,FALSE,0.11,17.75,5.74,953,841.6,503.7,1,29.04,836.3,505.4,934,.
SRC01TE1,left,0,left,296,north_west,south_east,left,489,1,south_west,74,NONE,717,1,711,7,835.5,537.8,24,LEFT,FALSE,2,-169.22,83.34,741,739.2,555.6,1,137.89,834.6,537.4,718,.
SRC01TE1,left,0,left,296,north_west,south_east,left,489,1,south_west,74,NONE,855,2,114,742,742.4,552.1,23,RIGHT,FALSE,2.13,15.59,92.42,878,838.8,523.4,2,158.1,739.4,551.2,856,NONE
SRC01TE1,left,0,left,296,north_west,south_east,left,489,1,south_west,74,NONE,921,3,43,879,826.5,523.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,706,north_west,south_east,left,347,1,south_west,75,NONE,1186,1,1180,7,835.2,518.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,761,north_west,south_east,right,666,1,north_east,76,NONE,431,1,425,7,835.4,525.5,15,.,FALSE,0.34,-170.67,22.85,446,811,524.6,1,38.91,827.4,521.9,432,.
SRC01TE1,right,0,right,761,north_west,south_east,right,666,1,north_east,76,NONE,1201,2,755,447,809.2,514.3,21,RIGHT,FALSE,0.74,25.78,35.37,1222,840.7,490.6,2,71.73,808.3,506.3,1202,NONE
SRC01TE1,right,0,right,761,north_west,south_east,right,666,1,north_east,76,NONE,1448,3,226,1223,833,496.3,9,.,FALSE,0.45,171.41,50.51,1457,809.1,495.6,3,43.66,830.9,498.9,1449,NONE
SRC01TE1,right,0,right,761,north_west,south_east,right,666,1,north_east,76,NONE,1563,4,106,1458,810.8,499.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,571,north_west,south_east,left,431,1,south_west,77,NONE,960,1,954,7,844.1,549.4,24,LEFT,FALSE,1.98,-160.81,82.42,984,750.3,584.4,1,113.94,841,552.7,961,.
SRC01TE1,left,0,left,571,north_west,south_east,left,431,1,south_west,77,NONE,1100,2,116,985,735.2,584.9,38,RIGHT,FALSE,2.2,21.56,57.87,1138,827.6,545.1,2,159.02,728.3,584.5,1101,NONE
SRC01TE1,right,0,right,785,north_west,south_east,right,611,1,south_east,78,NONE,1399,1,1393,7,843.4,517.3,18,.,FALSE,0.27,4.83,14.94,1417,847.3,510.6,1,42.09,834.3,511.7,1400,.
SRC01TE1,right,0,right,785,north_west,south_east,right,611,1,south_east,78,NONE,1531,2,114,1418,841.2,513.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,211,north_west,south_east,left,570,1,south_east,79,NONE,838,1,832,7,833.3,512.9,7,.,FALSE,0.3,16.51,42.4,845,836.4,491.2,1,34.7,822.6,495.3,839,.
SRC01TE1,left,0,left,211,north_west,south_east,left,570,1,south_east,79,NONE,916,2,71,846,833.3,492.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,275,north_west,south_east,right,647,1,north_east,80,NONE,915,1,909,7,825.4,536.7,21,RIGHT,FALSE,0.62,24.74,29.73,936,853.2,518.2,1,71.06,825.7,530.9,916,.
SRC01TE1,right,0,right,275,north_west,south_east,right,647,1,north_east,80,NONE,1043,2,107,937,843.9,521.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,750,north_west,south_east,right,511,1,south_west,81,NONE,1153,1,1147,7,850.4,533.5,29,LEFT,FALSE,1.84,-161.27,63.36,1182,762.7,554.1,1,83.23,847.1,525.4,1154,.
SRC01TE1,right,0,right,750,north_west,south_east,right,511,1,south_west,81,NONE,1304,2,122,1183,763.2,560.3,26,RIGHT,FALSE,2.51,25.49,96.63,1330,866.7,512.9,2,164.08,756.6,565.5,1305,NONE
SRC01TE1,right,0,right,750,north_west,south_east,right,511,1,south_west,81,NONE,1403,3,73,1331,850.7,519.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,775,north_west,south_east,left,472,1,south_east,82,NONE,1169,1,1163,7,837.1,525,26,RIGHT,FALSE,2.17,-10.76,83.46,1195,942.7,546.6,1,134.1,839.2,526.9,1170,.
SRC01TE1,left,0,left,775,north_west,south_east,left,472,1,south_east,82,NONE,1327,2,132,1196,920.9,541.6,21,LEFT,FALSE,1.53,150.65,72.88,1348,854.1,503,2,104.02,918.8,539.5,1328,NONE
SRC01TE1,left,0,left,775,north_west,south_east,left,472,1,south_east,82,NONE,1378,3,30,1349,854.8,501.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,780,north_west,south_east,left,447,1,south_west,83,NONE,391,1,385,7,837.9,526.5,12,.,FALSE,0.46,163.73,37.95,403,828.4,528.6,1,43.98,849.6,534.8,392,.
SRC01TE1,left,0,left,780,north_west,south_east,left,447,1,south_west,83,NONE,1201,2,798,404,823.7,534.4,15,LEFT,FALSE,0.96,-150.56,63.77,1216,774.5,566.1,2,69.7,814.9,543.2,1202,NONE
SRC01TE1,left,0,left,780,north_west,south_east,left,447,1,south_west,83,NONE,1363,3,147,1217,769.9,567.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,722,north_west,south_east,right,491,1,south_east,84,NONE,102,1,96,7,843.5,524.6,17,.,FALSE,0.33,2.53,19.18,119,863.5,522.8,1,39.7,847.7,523.5,103,.
SRC01TE1,right,0,right,722,north_west,south_east,right,491,1,south_east,84,NONE,1347,2,1228,120,865.4,508.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,513,north_west,south_east,left,820,1,north_west,85,NONE,941,1,935,7,833.9,528.3,7,.,FALSE,0.3,171.61,42.28,948,829,531.8,1,34.17,843.2,533.9,942,.
SRC01TE1,left,0,left,513,north_west,south_east,left,820,1,north_west,85,NONE,1107,2,159,949,827.2,535.6,17,RIGHT,FALSE,1.03,9.2,60.57,1124,877,528.6,2,75.27,827.7,536.6,1108,NONE
SRC01TE1,left,0,left,513,north_west,south_east,left,820,1,north_west,85,NONE,1394,3,270,1125,858,534.3,7,.,FALSE,0.3,146.91,42.54,1401,843.5,529.5,3,31.98,855.6,537.4,1395,NONE
SRC01TE1,left,0,left,513,north_west,south_east,left,820,1,north_west,85,NONE,1466,4,65,1402,846.8,528.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,775,north_west,south_east,right,677,1,north_east,86,NONE,1262,1,1256,7,836.6,547.8,23,RIGHT,FALSE,1.38,30.94,59.79,1285,893.9,515.6,1,96.19,836.7,550,1263,.
SRC01TE1,right,0,right,775,north_west,south_east,right,677,1,north_east,86,NONE,1444,2,159,1286,868.9,516.5,15,LEFT,FALSE,0.83,-166.44,55,1459,826,522.9,2,63.96,864.9,513.5,1445,NONE
SRC01TE1,right,0,right,775,north_west,south_east,right,677,1,north_east,86,NONE,1595,3,136,1460,837.1,517.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,441,north_west,south_east,right,715,1,north_west,87,NONE,939,1,933,7,842.9,532.2,18,UP,FALSE,1.01,92.82,55.85,957,835.4,489.5,1,67.36,837.8,538.3,940,.
SRC01TE1,right,0,right,441,north_west,south_east,right,715,1,north_west,87,NONE,1110,2,153,958,816.9,498.1,14,RIGHT,FALSE,0.84,-21.81,60.12,1124,849.9,514,2,64.67,812,498.8,1111,NONE
SRC01TE1,right,0,right,441,north_west,south_east,right,715,1,north_west,87,NONE,1291,3,167,1125,837.2,521.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,207,north_west,south_east,left,525,1,south_west,88,NONE,866,1,860,7,830.5,539.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,262,north_west,south_east,left,800,0,north_west,89,NONE,433,1,427,7,840.2,524.4,16,.,FALSE,0.22,57.31,13.6,449,845.3,512.8,1,30.3,839.6,521.7,434,.
SRC01TE1,right,0,right,262,north_west,south_east,left,800,0,north_west,89,NONE,796,2,347,450,841.3,522.1,21,LEFT,FALSE,1.16,138.08,55.29,817,802.2,494.4,2,60.67,844.1,532.1,797,NONE
SRC01TE1,right,0,right,262,north_west,south_east,left,800,0,north_west,89,NONE,979,3,162,818,793.9,494.7,20,RIGHT,FALSE,1.5,-21.08,75.24,999,861.2,518,3,104.33,793.1,491.7,980,NONE
SRC01TE1,right,0,right,262,north_west,south_east,left,800,0,north_west,89,NONE,1196,4,197,1000,851.3,518.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,685,north_west,south_east,right,520,0,north_west,90,NONE,1339,1,1333,7,840.7,523.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,689,north_west,south_east,left,772,1,north_west,91,NONE,1594,1,1588,7,852.2,534.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,598,north_west,south_east,left,565,1,north_east,92,NONE,1306,1,1300,7,830.3,548.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,236,north_west,south_east,right,625,1,south_west,93,NONE,994,1,988,7,830,527.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,739,north_west,south_east,left,632,1,south_east,94,NONE,1506,1,1500,7,846.2,515.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,377,north_west,south_east,left,514,1,south_west,95,NONE,915,1,909,7,836.7,537.1,19,.,FALSE,0.11,128.39,5.94,934,832.2,528.3,1,42.87,835.6,532.6,916,.
SRC01TE1,left,0,left,377,north_west,south_east,left,514,1,south_west,95,NONE,1026,2,92,935,826.2,530.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,218,north_west,south_east,None,1002,0,north_west,96,NONE,212,1,206,7,842.1,526.5,7,.,FALSE,0.28,-176.17,39.56,219,822.4,527.6,1,33.98,835.8,526.7,213,.
SRC01TE1,left,0,left,218,north_west,south_east,None,1002,0,north_west,96,NONE,794,2,575,220,821.2,526,20,.,FALSE,0.46,37.02,23.24,814,837.5,508,2,49.69,819.5,521.6,795,NONE
SRC01TE1,left,0,left,218,north_west,south_east,None,1002,0,north_west,96,NONE,1355,3,541,815,825.8,508.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,317,north_west,south_east,left,516,1,south_east,97,NONE,769,1,763,7,838.7,528.4,25,RIGHT,FALSE,1.81,-10.24,72.58,794,926.1,549.6,1,142.47,839.5,533.9,770,.
SRC01TE1,left,0,left,317,north_west,south_east,left,516,1,south_east,97,NONE,934,2,140,795,906.2,549.1,42,LEFT,FALSE,1.3,164.6,30.96,976,847.2,536.5,2,104.26,908,553.3,935,NONE
SRC01TE1,right,0,right,215,north_west,south_east,left,676,0,north_west,98,NONE,1027,1,1021,7,824.6,498.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,614,north_west,south_east,right,718,1,north_west,99,NONE,412,1,406,7,834.4,542.8,17,.,FALSE,0.29,117.93,16.83,429,824.9,536.2,1,35.56,831.4,548.5,413,.
SRC01TE1,right,0,right,614,north_west,south_east,right,718,1,north_west,99,NONE,1466,2,1037,430,821.6,539.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,618,north_west,south_east,left,436,1,north_east,100,NONE,112,1,106,7,842.6,530.6,20,RIGHT,FALSE,0.65,7.49,32.34,132,875.8,530.7,1,66.54,844.7,534.8,113,.
SRC01TE1,left,0,left,618,north_west,south_east,left,436,1,north_east,100,NONE,263,2,131,133,866.9,539.4,12,LEFT,FALSE,0.57,-174.62,47.46,275,836,548.6,2,48.44,863.5,546,264,NONE
SRC01TE1,left,0,left,618,north_west,south_east,left,436,1,north_east,100,NONE,1110,3,835,276,840,557.1,20,RIGHT,FALSE,1.23,24.65,61.59,1130,890.2,534.3,3,79.16,835.9,559.3,1111,NONE
SRC01TE1,left,0,left,618,north_west,south_east,left,436,1,north_east,100,NONE,1186,4,56,1131,876.4,537.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,606,north_west,south_east,right,627,1,south_east,101,NONE,54,1,48,7,840.2,524.1,17,LEFT,FALSE,0.9,178.43,53.02,71,794.9,523.6,1,66.61,838.6,524.8,55,.
SRC01TE1,right,0,right,606,north_west,south_east,right,627,1,south_east,101,NONE,207,2,136,72,806.5,537.5,15,RIGHT,FALSE,0.87,1.75,58.17,222,849.5,548.8,2,70.23,807.2,550.1,208,NONE
SRC01TE1,right,0,right,606,north_west,south_east,right,627,1,south_east,101,NONE,1366,3,1144,223,840,559.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,617,north_west,south_east,right,523,1,south_east,102,NONE,979,1,973,7,838.9,544.2,30,RIGHT,FALSE,2.97,-23.95,99.16,1009,970,591.2,1,196.02,838,532.4,980,.
SRC01TE1,right,0,right,617,north_west,south_east,right,523,1,south_east,102,NONE,1156,2,147,1010,949.4,577.5,24,LEFT,FALSE,2.54,149.75,105.81,1180,843.2,511,2,163.86,949.7,573.3,1157,NONE
SRC01TE1,right,0,right,617,north_west,south_east,right,523,1,south_east,102,NONE,1275,3,95,1181,832.7,510.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,638,north_west,south_east,left,486,1,south_west,103,NONE,1013,1,1007,7,844.4,542.3,20,DOWN,FALSE,1.33,-131.25,66.7,1033,798.2,597.7,1,87.82,840.9,548.8,1014,.
SRC01TE1,left,0,left,638,north_west,south_east,left,486,1,south_west,103,NONE,1173,2,140,1034,791.3,590.9,21,RIGHT,FALSE,1.7,39.74,81.13,1194,849.8,540.8,2,117.29,786.2,593.9,1174,NONE
SRC01TE1,left,0,left,638,north_west,south_east,left,486,1,south_west,103,NONE,1267,3,73,1195,837,544.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,659,north_west,south_east,left,513,1,north_west,104,NONE,172,1,166,7,845.1,520.7,19,LEFT,FALSE,0.69,-173.64,36.14,191,807.2,518.2,1,69.46,840.3,514.5,173,.
SRC01TE1,left,0,left,659,north_west,south_east,left,513,1,north_west,104,NONE,357,2,166,192,810.5,512.4,13,RIGHT,FALSE,0.68,13.03,51.93,370,842.6,502.6,2,54.57,810.7,510,358,NONE
SRC01TE1,left,0,left,659,north_west,south_east,left,513,1,north_west,104,NONE,1024,3,654,371,831.7,498.9,43,LEFT,FALSE,3.18,-164.02,73.94,1067,683.1,537.5,3,182.81,831.5,494.9,1025,NONE
SRC01TE1,left,0,left,659,north_west,south_east,left,513,1,north_west,104,NONE,1205,4,138,1068,668.8,546.1,30,RIGHT,FALSE,2.92,12.2,97.47,1235,806.5,520.7,4,184.3,667.6,550.8,1206,NONE
SRC01TE1,left,0,left,659,north_west,south_east,left,513,1,north_west,104,NONE,1284,5,49,1236,784.2,522.8,23,RIGHT,FALSE,2.5,26.48,108.56,1307,890,471.5,5,171.58,781.6,525.6,1285,NONE
SRC01TE1,right,0,right,366,north_west,south_east,left,622,0,north_east,105,NONE,1123,1,1117,7,848.4,541.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,220,north_west,south_east,left,552,1,south_east,106,NONE,906,1,900,7,840.7,552.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,left,0,left,249,north_west,south_east,left,565,1,south_west,107,NONE,778,1,772,7,849,532.5,24,LEFT,FALSE,1.59,-178.96,66.25,802,770.7,545.5,1,95.93,847.8,544.1,779,.
SRC01TE1,left,0,left,249,north_west,south_east,left,565,1,south_west,107,NONE,920,2,118,803,781.1,549.8,28,RIGHT,FALSE,1.3,8.84,46.28,948,842.1,542,2,128.54,780,551.7,921,NONE
SRC01TE1,right,0,right,259,north_west,south_east,right,665,1,south_east,108,NONE,817,1,811,7,850.1,537,15,.,FALSE,0.38,37.06,25.49,832,860.9,525.8,1,34.28,846.1,537,818,.
SRC01TE1,right,0,right,259,north_west,south_east,right,665,1,south_east,108,NONE,1058,2,226,833,845.9,521.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,729,north_west,south_east,right,531,1,south_west,109,NONE,1307,1,1301,7,826.7,540.4,5,.,FALSE,0.19,38.03,38.74,1312,807.2,510.5,1,28.63,799.8,516.3,1308,.
SRC01TE1,right,0,right,729,north_west,south_east,right,531,1,south_west,109,NONE,1395,2,83,1313,804.5,511,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,591,north_west,south_east,left,517,1,south_west,110,NONE,1243,1,1237,7,832.3,531.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,254,north_west,south_east,left,773,0,north_west,111,NONE,378,1,372,7,840.4,528.4,6,.,FALSE,0.24,-1.97,39.89,384,852,531.9,1,32.79,840.4,531.5,379,.
SRC01TE1,right,0,right,254,north_west,south_east,left,773,0,north_west,111,NONE,1094,2,710,385,854.5,534.5,10,.,FALSE,0.5,175.27,49.86,1104,823.4,537.9,2,44.75,847.5,539.9,1095,NONE
SRC01TE1,right,0,right,254,north_west,south_east,left,773,0,north_west,111,NONE,1162,3,58,1105,827,536.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,right,0,right,376,north_west,south_east,right,462,1,south_west,112,NONE,981,1,975,7,834.5,526.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC01TE1,right,0,right,245,north_west,south_east,right,617,1,south_east,113,NONE,144,1,138,7,827.5,531,12,RIGHT,FALSE,0.59,7.18,49.36,156,857.3,529.8,1,49.69,828.8,533.4,145,.
SRC01TE1,right,0,right,245,north_west,south_east,right,617,1,south_east,113,NONE,421,2,265,157,842.1,532.8,7,.,FALSE,0.29,171.55,41.99,428,827.1,537.2,2,32.53,841.2,539.3,422,NONE
SRC01TE1,right,0,right,245,north_west,south_east,right,617,1,south_east,113,NONE,658,3,230,429,835.1,544.6,23,RIGHT,FALSE,1.44,-0.24,62.75,681,907.3,547.7,3,111.76,837.3,547.4,659,NONE
SRC01TE1,right,0,right,245,north_west,south_east,right,617,1,south_east,113,NONE,833,4,152,682,889.8,545.1,17,LEFT,FALSE,1.04,169.43,61.32,850,839.9,530.8,4,77.1,889.6,540.1,834,NONE
SRC01TE1,right,0,right,245,north_west,south_east,right,617,1,south_east,113,NONE,994,5,144,851,847,531.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC01TE1,left,0,left,668,north_west,south_east,left,470,1,south_east,114,NONE,1246,1,1240,7,840,535.4,28,.,FALSE,0.13,106.11,4.51,1274,837.5,523.1,1,31.55,839.2,529,1247,.
SRC01TE1,right,0,right,426,north_west,south_east,right,730,1,north_east,115,NONE,857,1,851,7,843.1,521.2,18,RIGHT,FALSE,0.82,15.99,45.64,875,880.8,505.6,1,71.15,842.5,516.6,858,.
SRC01TE1,right,0,right,426,north_west,south_east,right,730,1,north_east,115,NONE,950,2,75,876,869.6,508.7,15,LEFT,FALSE,0.89,167.38,59.02,965,827.1,501.6,2,66.54,869,511,951,NONE
